"smis_reference","event_date","period","place","report_title","sub_event","injury_degree_2013","fwi_2013"
SMIS4321775,2022-03-07 00:00:00.000,202113,Etches Park LMD (Derby),Personal accident form,person interaction,Non-severe,0.001
SMIS4332365,2022-03-09 10:10:00.000,202113,Wimbledon LMD (London),Personal accident form,person interaction,Non-severe,0.001
SMIS4322382,2022-03-18 15:00:00.000,202113,Liverpool Heathfield St MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4342378,2022-03-20 00:00:00.000,202113,Slade Green LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4322618,2022-03-22 07:52:00.000,202113,Birkenhead North LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4322594,2022-03-22 14:00:00.000,202113,Doncaster Belmont Yard,Personal accident form,person interaction,Non-severe,0.001
SMIS4322827,2022-03-23 22:40:00.000,202113,East Ham LMD (London),Personal accident form,person interaction,Non-severe,0.001
SMIS4327775,2022-03-24 01:07:00.000,202113,Stewarts Lane LMD (London),Personal accident form,person interaction,Non-severe,0.001
SMIS4322769,2022-03-24 11:08:00.000,202113,Whitemoor Yard,Personal accident form,person interaction,Severe 7,0.01
SMIS4323075,2022-03-28 07:15:00.000,202113,Wimbledon LMD (London),Personal accident form,person interaction,Non-severe,0.001
SMIS4322926,2022-03-28 07:30:00.000,202113,Heaton LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4323046,2022-03-28 09:25:00.000,202113,Crown Point LMD (Norwich),Personal accident form,person interaction,Non-severe,0.001
SMIS4322994,2022-03-29 12:50:00.000,202113,Heaton LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4323141,2022-03-30 14:20:00.000,202113,Ramsgate Train Maintenance Depot,Personal accident form,person interaction,Non-severe,0.001
SMIS4323243,2022-03-30 21:00:00.000,202113,Neville Hill LMD (Ns) Northern Rail,Personal accident form,person interaction,Non-severe,0.001
SMIS4323386,2022-04-01 11:58:00.000,202201,Plymouth (Laira) Diesel LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4323165,2022-04-02 02:55:00.000,202201,Etches Park LMD (Derby),Personal accident form,person interaction,Non-severe,0.001
SMIS4326105,2022-04-06 23:45:00.000,202201,Stewarts Lane LMD (London),Personal accident form,person interaction,Non-severe,0.001
SMIS4323596,2022-04-07 08:00:00.000,202201,Swindon MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4323612,2022-04-07 08:00:00.000,202201,Newton Heath LMD (Manchester),Personal accident form,person interaction,Non-severe,0.001
SMIS4326218,2022-04-09 10:18:00.000,202201,Three Bridges MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4332068,2022-04-10 04:00:00.000,202201,Bournemouth West LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4324240,2022-04-12 08:30:00.000,202201,Axiom Stoke Depot,Personal accident form,person interaction,Non-severe,0.001
SMIS4326417,2022-04-20 10:30:00.000,202201,Selhurst Depot,Personal accident form,person interaction,Non-severe,0.001
SMIS4331609,2022-04-21 01:00:00.000,202201,Wimbledon LMD (London),Personal accident form,person interaction,Non-severe,0.001
SMIS4324714,2022-04-23 02:30:00.000,202201,Newton Heath LMD (Manchester),Personal accident form,person interaction,Non-severe,0.001
SMIS4331514,2022-04-24 20:15:00.000,202201,Wimbledon LMD (London),Personal accident form,person interaction,Non-severe,0.001
SMIS4325981,2022-04-25 04:00:00.000,202201,Three Bridges MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4324833,2022-04-28 00:30:00.000,202201,Manchester Longsight MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4324867,2022-04-28 21:20:00.000,202201,Salisbury LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4325296,2022-04-29 05:15:00.000,202201,Bletchley James Way MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4331493,2022-04-29 20:20:00.000,202201,Salisbury LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4325563,2022-04-29 21:23:00.000,202201,Welwyn Gdn City LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4325031,2022-04-30 22:00:00.000,202201,Neville Hill LMD (Ns) Northern Rail,Personal accident form,person interaction,Non-severe,0.001
SMIS4325041,2022-05-01 21:30:00.000,202202,Heaton LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4325100,2022-05-03 11:50:00.000,202202,Scunthorpe Goods Yard,Personal accident form,person interaction,Non-severe,0.001
SMIS4325297,2022-05-03 13:30:00.000,202202,Shoeburyness CSD,Personal accident form,person interaction,Non-severe,0.001
SMIS4331485,2022-05-04 14:15:00.000,202202,Salisbury LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4331481,2022-05-05 12:45:00.000,202202,Salisbury LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4327168,2022-05-09 00:27:00.000,202202,Cambridge Adj Mill Rd MDU,Personal accident form,slip trip or fall; person interaction,Non-severe,0.001
SMIS4325393,2022-05-09 14:03:00.000,202202,Wimbledon Top Yard,Personal accident form,person interaction,Severe 7,0.01
SMIS4325793,2022-05-11 00:00:00.000,202202,Eastcroft LMD (Nottingham),Personal accident form,person interaction,Non-severe,0.001
SMIS4325752,2022-05-12 01:30:00.000,202202,Bristol St Philips Marsh LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4325991,2022-05-14 11:00:00.000,202202,Neville Hill LMD (Ns) Northern Rail,Personal accident form,person interaction,Non-severe,0.001
SMIS4330018,2022-05-16 16:20:00.000,202202,Norwood Junction MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4325957,2022-05-16 19:50:00.000,202202,Plymouth (Laira) Diesel LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4325960,2022-05-17 03:23:00.000,202202,Reading Traincare Depot,Personal accident form,person interaction,Non-severe,0.001
SMIS4326357,2022-05-17 14:00:00.000,202202,Canton Buildings MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4326284,2022-05-19 15:40:00.000,202202,Neville Hill LMD (Ns) Northern Rail,Personal accident form,person interaction,Non-severe,0.001
SMIS4326443,2022-05-20 16:30:00.000,202202,Haymarket LMD (Edinburgh),Personal accident form,person interaction,Severe 7,0.01
SMIS4326493,2022-05-24 11:50:00.000,202202,Neville Hill LMD (Ns) Northern Rail,Personal accident form,person interaction,Non-severe,0.001
SMIS4332290,2022-05-25 15:00:00.000,202202,DRS Crewe,Personal accident form,person interaction,Non-severe,0.001
SMIS4326705,2022-05-26 14:50:00.000,202202,Allerton LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4331495,2022-05-28 21:20:00.000,202202,Salisbury LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4328973,2022-06-01 05:26:00.000,202203,Clapham Junction LMD (London),Personal accident form,person interaction,Non-severe,0.001
SMIS4328959,2022-06-01 10:00:00.000,202203,Clapham Junction LMD (London),Personal accident form,person interaction,Non-severe,0.001
SMIS4328372,2022-06-02 21:45:00.000,202203,Clapham Junction LMD (London),Personal accident form,person interaction,Non-severe,0.001
SMIS4327205,2022-06-07 15:00:00.000,202203,Holgate Road Depot,Personal accident form,person interaction,Non-severe,0.001
SMIS4327693,2022-06-09 01:00:00.000,202203,Newton Heath LMD (Manchester),Personal accident form,person interaction; railway operating incident,Non-severe,0.001
SMIS4327342,2022-06-09 12:08:00.000,202203,Northampton Bridge St MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4327628,2022-06-10 11:30:00.000,202203,Neville Hill LMD (Ns) Northern Rail,Personal accident form,person interaction,Non-severe,0.001
SMIS4327703,2022-06-14 20:06:00.000,202203,Craigentinny LMD (Edinburgh),Personal accident form,person interaction,Non-severe,0.001
SMIS4328363,2022-06-14 21:00:00.000,202203,Fratton Tcd (LMD),Personal accident form,person interaction,Non-severe,0.001
SMIS4327972,2022-06-19 11:38:00.000,202203,Woking Down Yard,Personal accident form,person interaction,Non-severe,0.001
SMIS4328273,2022-06-22 09:05:00.000,202203,Polmadie LMD (Glasgow),Personal accident form,person interaction,Non-severe,0.001
SMIS4328341,2022-06-23 11:30:00.000,202203,Canton Buildings MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4328663,2022-06-29 11:30:00.000,202204,Ashford depot (carriage sidings),Personal accident form,person interaction,Non-severe,0.001
SMIS4328961,2022-06-30 03:45:00.000,202204,Heaton LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4328762,2022-07-01 10:00:00.000,202204,Ramsgate Train Maintenance Depot,Personal accident form,person interaction,Non-severe,0.001
SMIS4328863,2022-07-01 11:00:00.000,202204,Cricklewood Sidings,Personal accident form,person interaction,Non-severe,0.001
SMIS4334580,2022-07-06 13:20:00.000,202204,Bedford Midland LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4329434,2022-07-10 22:10:00.000,202204,Blackburn - Islington Road MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4329414,2022-07-12 04:02:00.000,202204,Bournemouth West LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4329497,2022-07-12 17:00:00.000,202204,Crown Point LMD (Norwich),Personal accident form,person interaction,Non-severe,0.001
SMIS4333737,2022-07-13 13:55:00.000,202204,Saltley Tcd & Emr,Personal accident form,person interaction,Non-severe,0.001
SMIS4329634,2022-07-14 12:25:00.000,202204,Crewe Sorting Siding North,Personal accident form,person interaction,Non-severe,0.001
SMIS4329863,2022-07-15 18:28:00.000,202204,Blackpool MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4329872,2022-07-16 04:30:00.000,202204,Heaton LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4329825,2022-07-16 21:20:00.000,202204,Stonebridge Park MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4342888,2022-07-18 11:52:00.000,202204,Hornsey LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4330016,2022-07-19 08:00:00.000,202204,Neville Hill LMD (Ns) Northern Rail,Personal accident form,person interaction,Non-severe,0.001
SMIS4330085,2022-07-19 23:20:00.000,202204,Skipton MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4330279,2022-07-21 22:00:00.000,202204,Heaton LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4330300,2022-07-24 08:45:00.000,202205,Neville Hill LMD (Ns) Northern Rail,Personal accident form,person interaction,Non-severe,0.001
SMIS4330406,2022-07-25 08:40:00.000,202205,Neville Hill LMD (Ns) Northern Rail,Personal accident form,person interaction,Non-severe,0.001
SMIS4330408,2022-07-25 09:45:00.000,202205,Heaton LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4330462,2022-07-25 18:45:00.000,202205,Plymouth (Laira) Diesel LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4330923,2022-08-02 10:35:00.000,202205,Bletchley James Way MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4331025,2022-08-03 10:25:00.000,202205,Llandudno Jct Conway Rd MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4331993,2022-08-03 21:00:00.000,202205,Aylesbury LMD,Personal accident form,slip trip or fall; person interaction,Non-severe,0.001
SMIS4331110,2022-08-05 00:46:00.000,202205,Canton Buildings MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4331745,2022-08-06 16:00:00.000,202205,Allerton LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4343291,2022-08-10 21:40:00.000,202205,Hornsey LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4337328,2022-08-11 10:41:00.000,202205,Stewarts Lane LMD (London),Personal accident form,person interaction,Non-severe,0.001
SMIS4331724,2022-08-11 22:15:00.000,202205,Shoeburyness CSD,Personal accident form,person interaction,Non-severe,0.001
SMIS4343318,2022-08-12 00:38:00.000,202205,Horsham Buildings MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4343344,2022-08-13 15:32:00.000,202205,Selhurst Depot,Personal accident form,person interaction,Non-severe,0.001
SMIS4343407,2022-08-14 14:36:00.000,202205,Three Bridges MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4332193,2022-08-15 04:45:00.000,202205,Aylesbury South siding UP,Personal accident form,person interaction,Non-severe,0.001
SMIS4331955,2022-08-15 10:00:00.000,202205,Saltley Tcd & Emr,Personal accident form,person interaction,Non-severe,0.001
SMIS4332054,2022-08-16 07:15:00.000,202205,Newton Heath LMD (Manchester),Personal accident form,person interaction,Non-severe,0.001
SMIS4332005,2022-08-17 11:30:00.000,202205,Fratton Tcd (LMD),Personal accident form,person interaction,Non-severe,0.001
SMIS4332876,2022-08-24 00:00:00.000,202206,Barrow MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4335250,2022-08-25 00:00:00.000,202206,Shoeburyness CSD,Personal accident form,slip trip or fall; person interaction,Severe 7,0.01
SMIS4338137,2022-08-25 13:52:00.000,202206,Selhurst Depot,Personal accident form,person interaction,Non-severe,0.001
SMIS4332577,2022-08-26 13:43:00.000,202206,Goodrington Carriage Sidings,Personal accident form,person interaction,Non-severe,0.001
SMIS4343636,2022-08-28 05:30:00.000,202206,Brighton Ced Swimu MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4343647,2022-08-30 04:30:00.000,202206,Welwyn Garden City Bridge MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4343652,2022-08-30 09:05:00.000,202206,Brighton Ced Swimu MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4335621,2022-08-31 00:00:00.000,202206,Quakers Yard,Personal accident form,person interaction,Severe 7,0.01
SMIS4333219,2022-08-31 03:45:00.000,202206,Crown Point LMD (Norwich),Personal accident form,person interaction,Non-severe,0.001
SMIS4333153,2022-08-31 11:45:00.000,202206,Newton Heath LMD (Manchester),Personal accident form,person interaction,Non-severe,0.001
SMIS4333237,2022-09-01 15:40:00.000,202206,Neville Hill LMD (Ns) Northern Rail,Personal accident form,person interaction,Non-severe,0.001
SMIS4333081,2022-09-05 09:29:00.000,202206,Mossend,Personal accident form,person interaction,Non-severe,0.001
SMIS4333349,2022-09-05 11:30:00.000,202206,Newton Heath LMD (Manchester),Personal accident form,person interaction,Non-severe,0.001
SMIS4333014,2022-09-05 14:00:00.000,202206,Peterborough Bldg & Stores MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4333600,2022-09-08 08:55:00.000,202206,Network Rail RIDC Melton,Personal accident form,person interaction,Non-severe,0.001
SMIS4333385,2022-09-08 11:50:00.000,202206,Shoeburyness CSD,Personal accident form,person interaction,Non-severe,0.001
SMIS4333645,2022-09-08 15:30:00.000,202206,Axiom Stoke Depot,Personal accident form,person interaction,Non-severe,0.001
SMIS4333444,2022-09-10 12:00:00.000,202206,Heaton LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4333443,2022-09-11 02:30:00.000,202206,Newton Heath LMD (Manchester),Personal accident form,person interaction,Non-severe,0.001
SMIS4333456,2022-09-11 21:25:00.000,202206,Tyseley LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4333609,2022-09-13 10:30:00.000,202206,Canton Buildings MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4333695,2022-09-14 11:30:00.000,202206,Inverkeithing MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4333689,2022-09-14 19:50:00.000,202206,Yoker Depot,Personal accident form,person interaction,Non-severe,0.001
SMIS4334087,2022-09-17 06:30:00.000,202206,Canton Buildings MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4343974,2022-09-19 12:05:00.000,202207,Stewarts Lane LMD (London),Personal accident form,person interaction,Non-severe,0.001
SMIS4334297,2022-09-20 00:30:00.000,202207,Neville Hill LMD (Ns) Northern Rail,Personal accident form,person interaction,Non-severe,0.001
SMIS4334120,2022-09-21 13:30:00.000,202207,Bristol St Philips Marsh LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4344062,2022-09-27 11:44:00.000,202207,Hornsey LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4344068,2022-09-28 10:21:00.000,202207,Selhurst Depot,Personal accident form,person interaction,Non-severe,0.001
SMIS4338272,2022-09-29 02:30:00.000,202207,Salisbury LMD,Personal accident form,person interaction,Non-severe,0.001
