"smis_reference","event_date","period","place","report_title","sub_event","injury_degree_2013","fwi_2013"
SMIS4335332,2022-10-10 14:46:00.000,202207,Cardiff Celsa,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4335309,2022-10-10 15:49:00.000,202207,Three Bridges MDU,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4335477,2022-10-12 09:27:00.000,202207,Etches Park LMD (Derby),Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4335544,2022-10-13 21:00:00.000,202207,Gillingham Sidings,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4335683,2022-10-14 09:20:00.000,202207,Cowley BMW Car Terminal,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4344885,2022-10-15 10:00:00.000,202207,Allerton LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4335764,2022-10-16 08:05:00.000,202208,Manchester Longsight MDU,Personal accident form,train fault; slip trip or fall,Non-severe,0.001
SMIS4335806,2022-10-17 04:00:00.000,202208,Corkerhill CSMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4335753,2022-10-17 04:15:00.000,202208,Polmadie LMD (Glasgow),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4335839,2022-10-18 00:50:00.000,202208,Heaton LMD,Personal accident form,slip trip or fall,Specified,0.125
SMIS4338292,2022-10-19 23:59:00.000,202208,Fratton Tcd (LMD),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4344330,2022-10-21 08:20:00.000,202208,Horsham Buildings MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4336062,2022-10-23 07:30:00.000,202208,Bradford MDU,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4336441,2022-10-25 11:30:00.000,202208,Barrow MDU,Personal accident form,slip trip or fall,Specified,0.125
SMIS4336299,2022-10-25 22:40:00.000,202208,Shrub Hill LMD (Worcester),Personal accident form,slip trip or fall,Specified,0.125
SMIS4336328,2022-10-27 02:30:00.000,202208,Kingsbury,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4336518,2022-10-29 14:30:00.000,202208,Plymouth (Laira) Diesel LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4336475,2022-10-30 04:30:00.000,202208,Canton Buildings MDU,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4336590,2022-11-01 08:15:00.000,202208,Plymouth (Laira) Diesel LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4336932,2022-11-05 23:00:00.000,202208,Reading Traincare Depot,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4338135,2022-11-06 13:00:00.000,202208,Sudbury Dock,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4337084,2022-11-07 12:00:00.000,202208,Holbeck Jcn & Depot (Leeds),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4337226,2022-11-07 20:16:00.000,202208,Toton TMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4337470,2022-11-08 14:00:00.000,202208,Bristol St Philips Marsh LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4337133,2022-11-08 22:00:00.000,202208,Crown Point LMD (Norwich),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4337426,2022-11-11 00:00:00.000,202208,Newton Heath LMD (Manchester),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4337708,2022-11-12 00:00:00.000,202208,Canton Buildings MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4337433,2022-11-12 20:20:00.000,202208,Middlesbrough MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS461064,2022-11-15 15:26:00.000,202209,Canton Buildings MDU,Train failure form,train fault; slip trip or fall,Non-severe,0.001
SMIS4337710,2022-11-16 19:22:00.000,202209,Canton Buildings MDU,Personal accident form,slip trip or fall,Specified,0.125
SMIS4337895,2022-11-17 00:55:00.000,202209,Wigan Springs Branch TMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4337900,2022-11-17 05:58:00.000,202209,Neville Hill LMD (Ns) Northern Rail,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4337692,2022-11-17 09:17:00.000,202209,Bletchley James Way MDU,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4338066,2022-11-22 23:45:00.000,202209,Pollokshields East MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4338265,2022-11-23 01:30:00.000,202209,Newton Heath LMD (Manchester),Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4338046,2022-11-23 08:00:00.000,202209,Newton Heath LMD (Manchester),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4338094,2022-11-23 12:15:00.000,202209,Canton Buildings MDU,Personal accident form,slip trip or fall,Specified,0.125
SMIS4338184,2022-11-24 23:05:00.000,202209,Plymouth (Laira) Diesel LMD,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4338131,2022-11-25 04:30:00.000,202209,Sudbury Dock,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4339391,2022-11-27 06:20:00.000,202209,Llanrwst MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4340509,2022-11-28 11:59:00.000,202209,Wembley Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4338469,2022-11-29 20:58:00.000,202209,Reading Traincare Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4345239,2022-11-30 05:10:00.000,202209,Bedford Midland LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4338489,2022-11-30 12:00:00.000,202209,Eurostar Engineering Centre Temple Mills,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4338513,2022-11-30 12:15:00.000,202209,Eastleigh Long Welded Rail Depot,Personal accident form,slip trip or fall,Specified,0.125
SMIS4338613,2022-12-02 00:38:00.000,202209,Bristol St Philips Marsh LMD,Personal accident form,slip trip or fall,Specified,0.125
SMIS4338661,2022-12-02 08:00:00.000,202209,Saltley Tcd & Emr,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4338729,2022-12-04 01:15:00.000,202209,Plymouth (Laira) Diesel LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4339117,2022-12-07 15:30:00.000,202209,Neville Hill LMD (Ns) Northern Rail,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4339019,2022-12-08 01:00:00.000,202209,Etches Park LMD (Derby),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4339015,2022-12-08 10:30:00.000,202209,Doncaster Wood Yard,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4345623,2022-12-09 14:00:00.000,202209,Lovers Walk TMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4345632,2022-12-09 21:05:00.000,202209,Hornsey LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4339516,2022-12-10 05:56:00.000,202209,Selhurst Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4339227,2022-12-10 18:45:00.000,202209,Canton Buildings MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4339116,2022-12-12 05:00:00.000,202210,East Ham LMD (London),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4339384,2022-12-12 06:00:00.000,202210,Acton Yard,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4339368,2022-12-12 07:00:00.000,202210,Orpington Portacabins Cp MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4345718,2022-12-12 12:30:00.000,202210,Cricklewood Sidings,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4339410,2022-12-12 23:15:00.000,202210,Newton Heath LMD (Manchester),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4339352,2022-12-13 01:25:00.000,202210,London Bridge Rear Sb MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4339462,2022-12-13 08:15:00.000,202210,Kirkdale TCS (LMD) (Liverpool),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4340470,2022-12-13 12:46:00.000,202210,Three Bridges MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4341364,2022-12-14 10:00:00.000,202210,Canton Buildings MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4339534,2022-12-15 23:00:00.000,202210,Colchester Ex Seimu MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4339542,2022-12-16 01:30:00.000,202210,Colchester Ex Seimu MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4339657,2022-12-17 07:55:00.000,202210,Eastfield TMD (Glasgow),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4340314,2022-12-17 09:30:00.000,202210,Newton Heath LMD (Manchester),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4340315,2022-12-17 10:30:00.000,202210,Newton Heath LMD (Manchester),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4339499,2022-12-18 12:25:00.000,202210,Willesden,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4339630,2022-12-19 08:30:00.000,202210,Crewe Carriage Sidings,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4339679,2022-12-21 07:15:00.000,202210,Marshgate Depot (Mallard House),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4340178,2022-12-28 01:35:00.000,202210,Neville Hill LMD (Ns) Northern Rail,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4339960,2022-12-28 09:30:00.000,202210,Plymouth (Laira) Diesel LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4340191,2022-12-30 15:30:00.000,202210,Neville Hill LMD (Ns) Northern Rail,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4339994,2022-12-31 08:00:00.000,202210,Canton Buildings MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4340053,2023-01-02 06:20:00.000,202210,Canton Buildings MDU,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4341711,2023-01-02 08:50:00.000,202210,Crewe Iemd,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4340263,2023-01-08 08:00:00.000,202211,Hastings MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4340288,2023-01-08 12:05:00.000,202211,Cadder Yard,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4340301,2023-01-08 18:00:00.000,202211,Eastleigh,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4341984,2023-01-10 02:00:00.000,202211,Stewarts Lane LMD (London),Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4340773,2023-01-10 18:30:00.000,202211,Llanelli MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4340708,2023-01-11 06:15:00.000,202211,Cricklewood Sidings,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4340762,2023-01-12 18:00:00.000,202211,Parkeston Quay TIP Sidings,Personal accident form,slip trip or fall,Specified,0.125
SMIS4340744,2023-01-14 11:00:00.000,202211,Ramsgate Train Maintenance Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4340665,2023-01-16 05:10:00.000,202211,Camden MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4340664,2023-01-16 07:30:00.000,202211,Paisley MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4342433,2023-01-16 10:35:00.000,202211,Bedford Midland LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4340689,2023-01-16 18:36:00.000,202211,Etches Park LMD (Derby),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4340865,2023-01-16 22:54:00.000,202211,Crewe Gresty Road MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4340668,2023-01-16 23:00:00.000,202211,Aylesbury - Leach Rd MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4340812,2023-01-17 04:45:00.000,202211,Canton Buildings MDU,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4340804,2023-01-17 09:30:00.000,202211,Allerton LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4341027,2023-01-18 21:00:00.000,202211,Clayhills LMD (Aberdeen),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4341103,2023-01-19 00:25:00.000,202211,Margam Knuckle Wrd / Tmd,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4341197,2023-01-19 00:25:00.000,202211,Margam Knuckle Wrd / Tmd,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4340888,2023-01-19 01:55:00.000,202211,Woking Down Yard,Personal accident form,slip trip or fall,Specified,0.125
SMIS4340824,2023-01-19 03:30:00.000,202211,Eurostar Engineering Centre Temple Mills,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4340854,2023-01-19 04:30:00.000,202211,Wigan Springs Branch TMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4341273,2023-01-22 00:25:00.000,202211,Blackburn Bridge St MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4343032,2023-01-22 07:14:00.000,202211,Three Bridges MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4341163,2023-01-23 05:24:00.000,202211,Eurostar Engineering Centre Temple Mills,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4341213,2023-01-23 09:06:00.000,202211,Orient Way,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4341095,2023-01-23 09:30:00.000,202211,Toton TMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4341180,2023-01-24 04:00:00.000,202211,Machynlleth LMD,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4341225,2023-01-24 07:00:00.000,202211,Watford MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4341151,2023-01-24 10:30:00.000,202211,Wimbledon LMD (London),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4341148,2023-01-24 14:14:00.000,202211,Irvine Yard,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4343721,2023-01-27 00:04:00.000,202211,Lovers Walk TMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4341484,2023-01-27 06:40:00.000,202211,Guide Bridge MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4341504,2023-01-27 22:30:00.000,202211,Neville Hill LMD (Ns) Northern Rail,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4341526,2023-01-28 22:07:00.000,202211,Skipton MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4341554,2023-01-30 19:40:00.000,202211,Leicester Tcd,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4341577,2023-01-31 01:33:00.000,202211,Shrub Hill LMD (Worcester),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4341607,2023-02-01 09:00:00.000,202211,Whitemoor Yard,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4341658,2023-02-01 22:30:00.000,202211,Watford MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4341946,2023-02-05 07:20:00.000,202212,Whitemoor Yard,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4341819,2023-02-05 07:38:00.000,202212,Motherwell Crosshill Street MDU,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4344797,2023-02-06 00:00:00.000,202212,Newton Heath LMD (Manchester),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4342138,2023-02-08 08:30:00.000,202212,Sandwell and Dudley Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4342014,2023-02-08 14:56:00.000,202212,Coton Hill Yard,Personal accident form,slip trip or fall,Shock/Trauma 7,0.01
SMIS4342014,2023-02-08 14:56:00.000,202212,Coton Hill Yard,Personal accident form,slip trip or fall,Shock/Trauma 7,0.01
SMIS4342268,2023-02-09 06:02:00.000,202212,Corkerhill CSMD,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4344056,2023-02-09 20:26:00.000,202212,Selhurst Depot,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4342140,2023-02-10 11:00:00.000,202212,East Ham LMD (London),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4342428,2023-02-11 04:20:00.000,202212,Aylesbury South siding UP,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4342207,2023-02-11 09:00:00.000,202212,Kirkdale TCS (LMD) (Liverpool),Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4342330,2023-02-13 01:00:00.000,202212,Doncaster Belmont Yard,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4342848,2023-02-13 01:30:00.000,202212,Barrow MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4345675,2023-02-13 05:40:00.000,202212,Clapham Junction LMD (London),Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4369111,2023-02-14 13:30:00.000,202212,Aberdeen MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4342515,2023-02-14 22:00:00.000,202212,Plymouth (Laira) Diesel LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4342571,2023-02-15 17:30:00.000,202212,Southampton Up Goods Loop,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4342523,2023-02-16 18:31:00.000,202212,Stewarts Lane LMD (London),Personal accident form,slip trip or fall,Specified,0.125
SMIS4345391,2023-02-22 03:48:00.000,202212,Hornsey LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4342984,2023-02-22 07:00:00.000,202212,Birkenhead Central LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4342971,2023-02-22 13:20:00.000,202212,Ilford LMD (London),Personal accident form,slip trip or fall,Specified,0.125
SMIS4343150,2023-02-24 00:25:00.000,202212,Acton Yard,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4343410,2023-02-24 15:30:00.000,202212,Heaton LMD,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4343077,2023-02-26 03:45:00.000,202212,Wembley C Sidings,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4347854,2023-02-26 17:52:00.000,202212,Freightliner Leeds,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4343237,2023-02-27 21:11:00.000,202212,Freightliner Felixstowe,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4343486,2023-02-28 22:00:00.000,202212,Ilford LMD (London),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4343553,2023-03-01 02:20:00.000,202212,Dover Priory MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4343449,2023-03-01 13:05:00.000,202212,Polmadie LMD (Glasgow),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4343501,2023-03-02 00:32:00.000,202212,Perth S&T MDU,Personal accident form,slip trip or fall,Non-severe,0.001
